PCT_INHB_DD2,pXC50_3D7
86.0,6.14255
18.0,6.00631
47.0,6.09345
97.0,8.53116
98.0,6.0899
88.0,5.89303
57.0,6.09834
69.0,6.12088
86.0,6.14753
2.0,6.02469
4.0,7.17441
83.0,6.5109
1.0,6.57686
86.0,6.02302
15.0,6.06567
17.0,5.87633
96.0,6.80531
96.0,8.49485
45.0,6.16877
69.0,6.03994
75.0,6.13341
74.0,6.12167
52.0,6.22781
60.0,6.37531
97.0,6.10587
2.0,6.12807
75.0,6.48795
87.0,6.00861
54.0,5.81883
0.0,5.95373
99.0,5.88278
98.0,7.19892
6.0,6.0001
17.0,6.08897
98.0,6.28313
79.0,7.08714
97.0,6.21548
36.0,5.96012
34.0,6.03512
64.0,6.16247
34.0,6.14653
17.0,6.37564
46.0,6.24678
16.0,6.17786
30.0,6.02188
16.0,5.73367
0.0,5.96224
0.0,6.14544
92.0,6.31756
1.0,5.9251
51.0,6.03407
68.0,6.16581
73.0,5.94602
99.0,6.77403
96.0,8.33985
44.0,6.03074
95.0,6.6411
81.0,6.0348
29.0,6.13131
22.0,6.02202
25.0,6.26026
41.0,5.99887
62.0,5.93753
72.0,6.14238
25.0,6.22127
100.0,6.86401
81.0,6.14689
0.0,6.05501
97.0,6.77494
2.0,6.02513
18.0,6.14337
0.0,6.10989
30.0,6.1568
98.0,6.00218
98.0,6.00568
49.0,7.38248
0.0,6.0319
52.0,6.11666
4.0,6.04041
96.0,6.05508
80.0,6.06962
96.0,6.42697
70.0,6.05403
39.0,5.82243
97.0,5.95078
72.0,6.0688
63.0,6.10543
89.0,6.12516
16.0,6.06384
93.0,6.10377
1.0,5.72496
99.0,6.8412
0.0,6.2308
92.0,6.57243
95.0,6.08923
2.0,6.15914
64.0,6.14364
16.0,5.99949
26.0,6.20082
86.0,6.1439
29.0,5.96693
71.0,6.21072
0.0,6.01941
99.0,6.8034
43.0,6.03932
49.0,6.07465
12.0,6.0615
76.0,6.31005
99.0,6.22285
10.0,6.07486
71.0,6.23907
0.0,6.01488
2.0,6.02261
97.0,6.85985
6.0,6.01676
71.0,6.71721
38.0,5.99165
52.0,5.83466
90.0,6.01624
39.0,5.88473
63.0,6.10012
90.0,6.1417
73.0,6.20857
20.0,6.11071
84.0,6.21113
87.0,6.30467
2.0,6.15487
10.0,6.07049
62.0,6.00088
99.0,7.52849
66.0,5.9169
99.0,6.58361
23.0,6.06845
22.0,6.05208
98.0,6.3349
86.0,5.97329
2.0,6.51369
38.0,6.12002
73.0,6.00537
98.0,6.1825
94.0,6.11334
50.0,6.02965
84.0,5.95307
39.0,6.07552
28.0,6.07419
91.0,6.74266
97.0,6.11986
79.0,6.15261
96.0,6.54997
99.0,6.80148
100.0,6.23705
30.0,5.89968
19.0,6.1308
7.0,5.89958
39.0,6.12514
92.0,6.24776
46.0,6.00204
74.0,6.58062
27.0,5.9791
0.0,5.93856
12.0,6.08452
78.0,6.1464
99.0,6.16178
35.0,6.16819
6.0,6.1114
98.0,6.19084
64.0,6.61116
98.0,6.03951
95.0,6.12526
63.0,6.35804
96.0,7.38153
97.0,6.30543
93.0,5.95316
40.0,6.65526
88.0,6.77029
94.0,8.49485
21.0,5.99331
73.0,6.75415
29.0,6.05934
63.0,6.06414
84.0,6.07423
63.0,5.99993
45.0,5.97177
4.0,6.00326
16.0,5.99915
30.0,6.22076
74.0,5.92424
100.0,6.64899
2.0,6.01982
56.0,6.06449
25.0,6.18389
52.0,5.96796
3.0,6.09151
75.0,5.98389
98.0,7.19231
72.0,6.13036
14.0,5.95744
100.0,6.82842
90.0,6.13284
96.0,6.1706
45.0,6.23753
94.0,8.49485
74.0,5.96149
2.0,6.00618
8.0,5.99995
100.0,6.21799
0.0,6.13522
35.0,6.16941
98.0,6.20049
36.0,6.13441
4.0,5.85581
76.0,6.35695
3.0,6.07938
0.0,6.61717
28.0,6.16472
69.0,6.05159
2.0,6.519
78.0,8.12078
57.0,6.31754
91.0,6.0587
86.0,5.99079
37.0,6.09921
58.0,6.12911
61.0,6.3889
93.0,6.13914
96.0,6.10007
99.0,6.19976
0.0,6.76076
16.0,5.94868
98.0,6.77915
2.0,6.10443
67.0,6.07416
21.0,6.1131
13.0,6.13142
65.0,6.10659
9.0,6.01231
57.0,5.9957
92.0,5.8268
0.0,5.88062
30.0,6.04112
50.0,5.97383
7.0,5.9981
6.0,6.47789
15.0,6.16805
24.0,6.02311
0.0,5.98195
9.0,6.12039
22.0,6.21992
54.0,6.34116
31.0,6.04075
73.0,6.87935
65.0,6.09152
29.0,5.94172
95.0,8.49485
60.0,6.26784
67.0,6.34322
89.0,6.44633
42.0,5.97024
88.0,5.81787
13.0,6.076
9.0,6.11373
76.0,6.09625
51.0,6.2144
100.0,6.89032
76.0,5.89392
100.0,5.96633
69.0,7.05071
95.0,6.72191
1.0,6.06454
98.0,6.9147
100.0,6.89345
34.0,6.17361
67.0,5.83692
55.0,6.01371
25.0,6.80299
50.0,6.01669
25.0,6.12814
56.0,6.02627
25.0,5.98197
4.0,6.06564
14.0,5.94536
89.0,6.34078
97.0,6.64272
25.0,6.25192
100.0,6.68145
4.0,6.08206
100.0,6.37663
99.0,6.03222
65.0,5.96841
2.0,6.64401
100.0,6.2276
37.0,6.02648
54.0,6.11732
84.0,6.77499
30.0,6.20738
96.0,6.03004
48.0,5.89559
41.0,6.55322
0.0,6.03369
59.0,5.96736
1.0,5.98748
51.0,6.00261
9.0,5.87788
2.0,6.00417
21.0,5.96392
45.0,6.66252
39.0,6.17641
48.0,6.14708
83.0,6.08194
100.0,6.5582
0.0,6.5709
74.0,6.0875
99.0,6.62348
2.0,6.2418
92.0,6.10783
15.0,6.02145
98.0,6.275
97.0,6.14479
96.0,6.37435
0.0,7.08965
14.0,6.14102
29.0,5.98638
0.0,6.05037
99.0,6.66445
55.0,6.05963
22.0,6.10044
81.0,6.59283
98.0,6.21489
5.0,5.95263
93.0,6.40461
44.0,6.11955
91.0,6.82753
56.0,6.15275
15.0,5.93624
100.0,7.45789
0.0,6.1873
1.0,6.09731
71.0,6.16474
0.0,6.11192
7.0,6.06592
75.0,5.87715
0.0,6.56294
41.0,6.04664
99.0,6.63101
69.0,6.25437
25.0,6.01175
62.0,5.92641
28.0,5.86708
3.0,6.02949
72.0,5.95127
60.0,5.91467
20.0,6.1213
78.0,5.98947
99.0,6.28856
32.0,6.07736
85.0,6.49916
13.0,6.0437
0.0,6.06163
96.0,8.13806
60.0,5.97309
8.0,5.77892
12.0,6.05902
96.0,6.31089
23.0,6.0367
0.0,5.94533
97.0,6.54609
96.0,6.96609
97.0,6.22169
94.0,6.14188
6.0,6.09352
29.0,5.86642
1.0,6.02578
60.0,5.9914
90.0,6.08366
56.0,6.16499
33.0,6.13504
82.0,5.9173
0.0,6.20514
9.0,6.15764
28.0,6.00752
47.0,6.06338
52.0,5.99892
37.0,6.65403
91.0,6.00516
83.0,6.00462
6.0,6.20045
88.0,6.13673
87.0,6.68278
95.0,8.59197
53.0,7.72926
0.0,6.04276
99.0,6.14422
25.0,6.0149
0.0,6.82606
47.0,6.09841
99.0,6.54783
66.0,6.13599
54.0,6.25542
89.0,6.09723
49.0,6.02358
65.0,6.02104
5.0,6.01984
87.0,6.14056
88.0,6.33162
98.0,6.4848
2.0,6.55267
86.0,6.14449
25.0,6.15451
98.0,6.00349
96.0,6.13071
19.0,6.07774
37.0,6.21233
88.0,6.22742
19.0,6.04497
12.0,5.98591
31.0,6.08961
30.0,6.13366
4.0,6.17828
40.0,6.60952
99.0,6.00212
12.0,5.94406
6.0,6.02759
0.0,6.10681
70.0,6.29857
2.0,5.99852
6.0,6.12242
99.0,6.21879
100.0,6.08961
100.0,6.28058
84.0,6.0456
49.0,6.10255
57.0,6.14619
59.0,6.19929
97.0,6.36252
64.0,6.10266
94.0,6.18694
15.0,6.14272
7.0,5.98521
76.0,6.26914
18.0,6.39581
74.0,6.19363
96.0,6.07119
17.0,6.01879
84.0,6.55163
72.0,7.19887
8.0,5.96505
95.0,6.05208
4.0,5.87849
15.0,6.0249
97.0,6.39645
9.0,5.87853
89.0,6.13808
50.0,6.02313
0.0,6.05785
77.0,6.13928
39.0,6.23714
99.0,6.5548
85.0,6.55873
2.0,5.95291
98.0,6.50107
96.0,6.32361
16.0,6.04977
86.0,6.05949
20.0,6.11425
47.0,6.63565
80.0,5.92573
0.0,6.0365
2.0,5.7568
99.0,6.0806
3.0,6.26706
78.0,6.12265
97.0,6.22914
3.0,6.13607
0.0,6.10602
99.0,8.49485
20.0,6.71315
86.0,6.20915
49.0,6.13992
71.0,6.08862
0.0,6.37941
15.0,5.9349
87.0,6.12068
99.0,7.02215
75.0,6.07858
52.0,6.10905
24.0,5.96338
10.0,5.91118
99.0,6.81421
90.0,6.21507
42.0,6.12941
97.0,6.76647
69.0,6.06413
100.0,6.27674
41.0,6.61493
1.0,6.05731
15.0,6.03653
0.0,7.37739
97.0,5.76168
100.0,6.07795
72.0,6.01716
89.0,5.99753
31.0,5.99919
37.0,6.05057
71.0,5.91296
27.0,6.11848
66.0,6.26378
47.0,6.16557
14.0,6.03629
68.0,6.27643
97.0,6.13966
42.0,6.10112
30.0,6.09492
51.0,6.06019
45.0,6.05262
96.0,7.46604
18.0,6.09671
0.0,6.07118
95.0,6.18722
33.0,5.91989
27.0,5.94965
100.0,6.27874
97.0,6.18814
1.0,6.0857
96.0,6.3999
13.0,6.07633
29.0,5.85944
76.0,6.12518
9.0,6.22421
91.0,6.12655
25.0,6.04189
100.0,6.33066
97.0,6.77676
94.0,6.22947
75.0,8.49485
23.0,5.94034
99.0,6.98147
2.0,5.92328
41.0,5.76143
30.0,6.09861
31.0,6.00271
8.0,6.10282
66.0,6.17264
98.0,6.6935
97.0,6.23766
94.0,6.04021
99.0,6.66166
32.0,6.06783
84.0,6.61254
76.0,6.15581
77.0,6.79626
16.0,6.03359
99.0,6.11856
70.0,5.94306
64.0,6.12905
39.0,6.00805
16.0,6.14081
29.0,6.69099
36.0,6.00813
97.0,6.77869
62.0,6.00552
76.0,6.07896
77.0,6.06725
31.0,6.07286
94.0,5.99639
63.0,5.95407
99.0,6.13897
99.0,6.50715
11.0,5.87013
0.0,5.99352
38.0,6.24486
99.0,6.40012
30.0,6.16049
95.0,6.12326
23.0,6.70993
78.0,6.65108
99.0,6.53809
81.0,6.01315
98.0,6.02841
7.0,5.80944
1.0,5.98058
61.0,5.96768
3.0,6.18221
97.0,6.85465
98.0,6.55711
39.0,6.07875
25.0,5.85835
1.0,5.98044
5.0,6.37219
99.0,6.4233
80.0,6.63347
93.0,6.10866
98.0,7.10274
98.0,6.05938
33.0,6.06158
8.0,6.14196
100.0,6.6846
11.0,5.94925
90.0,7.019
1.0,6.35251
96.0,8.49485
0.0,5.95086
99.0,6.29184
63.0,6.10398
57.0,6.1152
94.0,6.03311
20.0,6.12891
64.0,6.10684
92.0,6.0529
99.0,6.25493
94.0,6.40933
96.0,8.12951
3.0,6.00583
85.0,6.82907
87.0,6.05694
10.0,6.02788
19.0,5.99792
100.0,6.39027
78.0,6.12449
96.0,6.79729
3.0,6.00784
77.0,6.02908
47.0,6.11688
78.0,6.01846
61.0,6.44047
55.0,6.04592
11.0,5.89799
18.0,6.20851
76.0,5.96309
100.0,6.69278
24.0,5.95268
0.0,6.00722
85.0,6.03591
0.0,6.11831
2.0,6.36132
45.0,5.96241
16.0,6.74961
0.0,6.13004
73.0,6.17611
17.0,5.92984
88.0,6.82181
79.0,7.28976
82.0,6.33073
94.0,6.10689
91.0,6.02077
0.0,6.18162
27.0,6.1291
4.0,6.1111
21.0,6.02455
19.0,6.04019
16.0,6.12579
98.0,6.49827
88.0,6.09046
99.0,6.28876
100.0,6.12148
22.0,5.79482
12.0,5.97817
59.0,6.08707
2.0,6.01096
29.0,6.10945
98.0,6.13433
3.0,5.96225
0.0,5.81512
9.0,6.00037
52.0,6.01368
96.0,6.2929
15.0,5.98635
96.0,7.15148
22.0,5.92516
0.0,6.09544
7.0,6.05878
65.0,5.96249
72.0,6.05661
18.0,6.05538
3.0,6.04134
88.0,6.31336
93.0,6.46638
61.0,6.5923
83.0,6.07777
50.0,6.04889
18.0,5.93457
80.0,6.14984
54.0,6.1306
1.0,5.94905
98.0,6.20156
61.0,6.26449
99.0,7.46733
52.0,6.09536
98.0,6.88293
94.0,6.2723
92.0,6.21466
100.0,6.81655
93.0,6.09217
35.0,6.11389
88.0,6.47438
9.0,6.09553
85.0,6.15853
19.0,6.0623
97.0,6.71689
0.0,6.00114
22.0,6.14952
100.0,6.98149
0.0,6.84189
68.0,6.06241
50.0,6.15203
54.0,6.10351
96.0,6.43487
100.0,6.18479
0.0,6.32258
70.0,6.11176
93.0,6.3093
96.0,6.16059
43.0,6.15687
56.0,6.13136
94.0,6.60739
75.0,6.73652
94.0,6.22896
95.0,6.03047
80.0,5.99756
3.0,6.0704
100.0,6.13658
14.0,6.05114
98.0,6.39267
99.0,6.9176
100.0,6.46984
8.0,6.12304
43.0,6.02876
61.0,5.87784
77.0,6.41973
52.0,6.36962
86.0,6.59095
54.0,6.03902
95.0,6.20982
0.0,6.3085
100.0,6.77651
41.0,6.08876
79.0,6.08727
35.0,6.2229
12.0,5.98135
0.0,6.10963
75.0,6.07403
99.0,6.50829
4.0,7.27128
12.0,6.13572
75.0,6.56961
95.0,6.92576
58.0,6.29178
16.0,6.01667
7.0,6.10396
32.0,6.54097
44.0,5.84895
38.0,5.94284
24.0,6.02568
46.0,6.0899
68.0,6.138
49.0,6.89342
99.0,7.44309
64.0,6.1019
0.0,6.3195
86.0,6.18135
57.0,6.0609
18.0,6.32049
95.0,6.51921
98.0,6.25493
48.0,6.12893
71.0,6.1911
0.0,6.26059
8.0,6.01963
100.0,6.46852
93.0,6.36464
94.0,6.63497
7.0,5.84167
99.0,6.44441
62.0,6.15388
94.0,6.27148
90.0,6.53723
50.0,5.95293
98.0,6.92322
95.0,6.17026
90.0,6.10077
7.0,5.89894
57.0,6.0907
96.0,5.84709
36.0,6.22395
77.0,7.17368
36.0,7.37148
42.0,6.0575
11.0,5.92299
37.0,5.98646
95.0,6.30362
99.0,6.8799
0.0,6.38345
69.0,6.56312
49.0,6.11504
0.0,5.99249
93.0,6.39836
99.0,7.26864
94.0,6.48917
6.0,6.01246
57.0,6.1176
0.0,6.22142
47.0,6.36957
0.0,6.80382
0.0,5.92319
6.0,6.15914
39.0,6.6336
6.0,5.98208
0.0,6.33863
21.0,6.06296
49.0,6.37805
92.0,6.09499
92.0,6.17446
49.0,6.0379
37.0,6.1314
77.0,6.22411
95.0,6.03615
7.0,5.94766
19.0,6.06143
66.0,6.06148
6.0,5.82596
94.0,6.09947
100.0,6.07498
99.0,6.45225
14.0,6.02093
78.0,5.95713
15.0,5.92057
85.0,6.28652
20.0,6.06864
100.0,6.65069
0.0,6.06548
5.0,6.55753
89.0,6.1445
70.0,6.0378
61.0,6.11939
66.0,6.1248
95.0,6.07316
53.0,6.07536
34.0,6.51097
0.0,6.12177
82.0,6.2043
7.0,6.24672
97.0,6.1522
77.0,6.13654
93.0,6.17046
12.0,6.13751
76.0,5.91837
91.0,6.30215
34.0,6.03554
93.0,6.3811
100.0,6.71987
96.0,6.13865
10.0,6.14019
16.0,6.01379
92.0,5.74755
8.0,5.91962
70.0,6.14653
99.0,6.84671
99.0,6.74133
94.0,6.1219
7.0,6.01223
54.0,5.91856
73.0,6.37041
75.0,6.00655
81.0,6.53842
54.0,6.02754
93.0,8.49485
34.0,6.02457
89.0,6.30386
68.0,6.04038
61.0,6.23545
33.0,6.04415
4.0,6.16723
87.0,5.98165
98.0,6.06221
99.0,6.05112
62.0,6.1107
86.0,6.4728
96.0,6.05012
67.0,6.18473
100.0,6.17724
1.0,6.04906
83.0,6.2225
4.0,5.93902
86.0,6.15106
95.0,6.40108
96.0,8.49485
38.0,6.11323
80.0,6.1743
1.0,6.42101
99.0,5.93447
14.0,6.04056
55.0,6.02396
90.0,6.11427
74.0,6.71642
16.0,5.94816
47.0,6.04883
67.0,6.12758
98.0,6.31655
30.0,6.43525
0.0,6.52268
100.0,6.73281
0.0,5.95278
79.0,6.01664
29.0,6.03931
26.0,5.97356
0.0,6.07837
99.0,6.14453
96.0,7.23821
78.0,6.02664
47.0,5.95192
95.0,6.07013
29.0,5.82085
19.0,6.23174
83.0,5.96859
97.0,7.81094
54.0,6.09435
16.0,6.04844
20.0,6.01564
98.0,6.14706
31.0,6.01114
98.0,6.15725
41.0,6.04721
95.0,5.89483
74.0,6.1694
95.0,6.47694
81.0,6.01901
0.0,6.58057
37.0,6.21529
61.0,6.24487
75.0,6.11505
98.0,7.0176
57.0,6.12067
98.0,6.59117
87.0,6.11015
95.0,6.89942
82.0,5.9864
96.0,6.70407
94.0,5.9417
97.0,6.06477
12.0,5.97408
1.0,6.69893
100.0,6.63421
100.0,6.32862
7.0,6.12989
99.0,6.79989
80.0,6.2127
85.0,6.62952
93.0,6.6468
12.0,6.24031
64.0,6.01861
80.0,6.02354
99.0,6.9168
56.0,6.12494
100.0,6.46108
53.0,6.02559
41.0,5.91506
13.0,6.08121
94.0,6.2681
67.0,6.11073
69.0,5.89983
88.0,6.11201
96.0,8.37302
99.0,6.11219
7.0,6.01831
98.0,7.48157
86.0,6.30747
2.0,5.89827
45.0,6.15088
17.0,6.14131
50.0,5.98964
0.0,5.98139
19.0,5.8837
2.0,6.08958
98.0,6.77844
91.0,6.00121
76.0,6.08549
71.0,5.86228
93.0,6.18419
99.0,6.11249
97.0,6.17118
98.0,6.11706
98.0,6.42827
95.0,8.49485
4.0,5.94751
64.0,6.06594
3.0,6.62535
100.0,6.1238
80.0,6.01564
85.0,6.14129
95.0,6.92871
80.0,5.93112
5.0,5.98906
64.0,6.10216
96.0,6.41993
98.0,6.15964
99.0,6.44678
3.0,6.04091
95.0,6.13767
10.0,6.08589
4.0,6.04782
99.0,5.96296
91.0,6.17099
85.0,6.50474
77.0,6.16992
0.0,6.13868
11.0,6.02945
28.0,5.93375
100.0,6.63729
88.0,6.07069
47.0,6.12498
91.0,6.13583
34.0,6.56132
21.0,6.30383
53.0,6.24258
97.0,6.58527
34.0,6.05531
54.0,6.17423
69.0,6.03519
97.0,6.07132
0.0,6.04023
0.0,6.85808
21.0,6.03399
95.0,5.98546
72.0,6.02208
24.0,6.02763
7.0,6.14154
8.0,5.91398
96.0,6.88787
98.0,6.48775
11.0,5.84763
55.0,6.59644
2.0,6.12931
25.0,6.19906
93.0,6.37345
97.0,6.14779
23.0,6.03978
49.0,6.14192
99.0,6.5512
45.0,5.99807
0.0,6.06231
60.0,6.0163
82.0,6.52799
0.0,5.96971
2.0,6.87679
73.0,6.26552
41.0,6.14317
73.0,6.63435
0.0,6.01112
79.0,6.10439
90.0,6.33822
95.0,6.15362
61.0,5.89241
93.0,6.83262
75.0,5.96357
97.0,6.00789
27.0,6.0596
57.0,6.1737
53.0,6.37014
46.0,6.41221
79.0,5.95514
98.0,6.4281
74.0,7.52625
34.0,6.07697
98.0,6.66591
48.0,5.87972
76.0,6.13977
10.0,6.10979
3.0,6.11274
59.0,6.36832
39.0,6.18272
97.0,6.02937
66.0,5.97982
97.0,6.78796
90.0,6.23815
84.0,6.07155
97.0,6.97479
98.0,7.46963
13.0,5.85933
95.0,6.04457
28.0,5.93617
42.0,6.59282
18.0,6.02596
92.0,6.50374
92.0,6.05012
63.0,5.93551
40.0,6.28169
84.0,6.01936
88.0,6.20422
69.0,6.33205
72.0,6.08438
49.0,6.93012
54.0,6.02568
100.0,6.9662
35.0,5.98817
11.0,5.90563
100.0,6.53369
70.0,6.40012
20.0,5.82838
26.0,6.05521
85.0,6.11878
61.0,6.07738
99.0,6.87866
94.0,6.44294
59.0,6.68084
89.0,6.12882
100.0,6.75657
75.0,6.33935
99.0,6.10511
97.0,7.12779
26.0,5.98166
26.0,5.9622
72.0,6.10793
0.0,6.1411
2.0,6.01351
47.0,6.12794
83.0,6.97597
25.0,5.80329
0.0,6.76959
42.0,6.1682
65.0,6.04729
26.0,6.04296
75.0,6.17005
96.0,6.17252
67.0,5.93849
2.0,6.79481
72.0,6.07304
0.0,6.08807
92.0,6.19018
6.0,6.01938
0.0,7.54748
9.0,5.85766
88.0,6.56739
99.0,6.00287
96.0,6.17872
96.0,7.04887
100.0,6.41918
54.0,6.02961
22.0,6.36651
100.0,6.74057
72.0,6.21613
20.0,6.04918
99.0,6.12891
85.0,6.0232
8.0,6.04975
30.0,6.64346
22.0,6.14023
63.0,6.16437
48.0,6.01968
98.0,6.15101
77.0,6.12151
74.0,7.43396
42.0,6.25343
34.0,5.96282
45.0,5.99891
0.0,5.99954
1.0,6.05361
11.0,5.94328
100.0,6.24638
4.0,6.13538
79.0,6.05996
40.0,5.99716
97.0,6.24185
17.0,6.05769
64.0,5.99605
75.0,6.43211
42.0,6.17465
1.0,6.70559
39.0,6.06344
94.0,6.21125
3.0,6.07585
94.0,6.17963
27.0,5.89525
97.0,6.12471
84.0,6.05
97.0,6.27803
69.0,5.98338
100.0,6.75325
54.0,5.96786
55.0,6.06362
97.0,6.78803
98.0,6.52577
62.0,6.58111
93.0,8.43965
5.0,6.10153
99.0,6.22375
0.0,6.38804
61.0,6.27762
3.0,6.09776
29.0,5.98694
70.0,6.16855
89.0,6.7216
0.0,6.05333
0.0,6.17251
33.0,5.96249
97.0,8.49485
75.0,6.22473
97.0,6.18316
2.0,6.10017
96.0,6.05709
98.0,5.96188
85.0,6.04672
0.0,6.67841
5.0,5.90601
0.0,6.03945
23.0,6.05208
16.0,5.92992
37.0,5.9702
77.0,5.95906
95.0,6.12902
33.0,5.76912
69.0,6.14226
59.0,5.9027
0.0,6.79588
12.0,5.98079
87.0,6.00833
1.0,6.11139
22.0,5.93942
6.0,6.02125
95.0,6.00397
32.0,6.30481
82.0,6.09138
73.0,5.92255
8.0,5.97729
99.0,6.67839
70.0,6.07696
100.0,6.15809
89.0,6.51987
15.0,5.82113
22.0,6.09441
99.0,6.83975
69.0,5.89912
97.0,8.49485
7.0,6.10513
44.0,5.994
96.0,6.09423
3.0,6.66824
59.0,6.10411
99.0,6.05966
37.0,6.02493
91.0,6.07635
38.0,5.92459
98.0,6.11836
94.0,8.49485
1.0,6.05255
51.0,5.9947
27.0,6.09127
5.0,5.99452
52.0,5.96503
46.0,6.05503
49.0,6.02712
19.0,6.06723
83.0,5.88027
93.0,6.16422
0.0,5.8016
98.0,6.06638
99.0,6.58662
0.0,6.81785
15.0,6.06662
68.0,6.20834
90.0,6.13006
83.0,6.34042
0.0,5.91876
62.0,6.02508
33.0,5.99965
94.0,5.95162
100.0,6.83253
98.0,6.09093
46.0,5.80679
63.0,5.99064
92.0,6.08087
97.0,7.35069
2.0,6.03259
79.0,5.86318
3.0,6.1617
23.0,5.98289
65.0,6.13538
2.0,6.06373
32.0,6.17279
100.0,6.85411
67.0,6.0076
100.0,6.01412
96.0,6.26349
70.0,6.04412
12.0,5.96218
95.0,5.83192
6.0,6.01676
46.0,6.03574
73.0,6.08939
99.0,6.69352
15.0,6.14496
82.0,6.06285
63.0,6.14903
36.0,6.35888
5.0,6.209
67.0,6.18707
27.0,5.99547
40.0,6.12975
66.0,5.95261
77.0,6.15843
37.0,6.08189
90.0,6.55613
2.0,7.22064
80.0,6.2531
43.0,6.43851
9.0,5.99834
18.0,6.1024
5.0,5.98145
97.0,6.7305
36.0,6.02952
98.0,6.23182
0.0,6.11581
90.0,6.29411
46.0,5.97496
94.0,6.39663
46.0,6.4355
100.0,6.91645
62.0,6.03229
95.0,6.51212
96.0,6.96037
36.0,5.94383
99.0,7.31909
97.0,6.35084
95.0,6.38681
79.0,6.1437
65.0,6.09004
77.0,6.57427
6.0,5.84503
100.0,6.60164
33.0,6.65939
59.0,6.11237
37.0,6.01999
74.0,6.8092
18.0,7.12647
98.0,6.70068
75.0,6.14164
2.0,6.11687
46.0,6.1539
9.0,6.04638
34.0,6.11669
76.0,6.05106
97.0,7.23532
0.0,6.00547
99.0,6.28824
0.0,6.06462
30.0,6.0823
72.0,6.86505
80.0,6.02855
95.0,6.3963
94.0,6.1706
48.0,5.95297
92.0,6.03144
100.0,8.49485
98.0,6.12039
1.0,5.98987
99.0,6.10588
46.0,6.10311
98.0,6.51047
93.0,6.0378
24.0,5.96736
83.0,6.31372
1.0,6.08506
82.0,5.90016
76.0,6.19803
1.0,6.11198
0.0,6.05253
4.0,7.40937
99.0,6.35535
100.0,6.17869
89.0,5.9494
53.0,6.03546
2.0,5.99612
29.0,6.19496
69.0,6.01972
97.0,6.74281
25.0,6.08241
0.0,6.54646
95.0,8.49485
84.0,6.03071
26.0,6.22939
56.0,6.64125
58.0,6.29777
74.0,6.13646
85.0,6.25283
3.0,6.09972
66.0,6.06187
97.0,6.12944
72.0,6.05212
24.0,5.80141
5.0,5.92783
24.0,6.07958
60.0,6.10657
85.0,6.09296
91.0,6.52433
97.0,6.89858
97.0,6.62104
100.0,6.56085
28.0,6.15162
75.0,6.43793
48.0,6.04839
93.0,6.96298
15.0,5.99332
13.0,6.0735
23.0,5.98611
85.0,6.10627
47.0,5.9148
10.0,5.94748
77.0,6.08685
0.0,6.21179
51.0,6.18791
64.0,6.20476
3.0,6.08427
73.0,6.0329
73.0,5.82731
95.0,6.16879
0.0,6.05652
3.0,6.00435
96.0,6.17856
11.0,5.91558
74.0,6.63667
88.0,6.07342
8.0,6.01762
98.0,5.81756
70.0,6.32802
32.0,5.90581
18.0,6.22417
87.0,6.09022
66.0,5.95852
81.0,6.16887
98.0,6.34428
99.0,6.91409
96.0,7.3174
66.0,6.02118
29.0,6.04293
26.0,6.17082
78.0,6.56187
98.0,6.13598
0.0,6.11494
32.0,6.24469
99.0,6.81783
2.0,6.20808
11.0,6.12608
0.0,7.90606
83.0,5.94542
37.0,6.0277
14.0,6.01417
55.0,6.11864
2.0,5.93545
0.0,6.06128
93.0,6.18712
72.0,6.08286
100.0,6.67528
25.0,6.13504
65.0,5.95994
36.0,6.04458
1.0,6.08958
49.0,6.0499
0.0,6.1232
100.0,6.86573
100.0,7.51821
92.0,6.14196
0.0,5.99987
52.0,5.95078
99.0,6.20271
95.0,8.49485
98.0,6.47429
79.0,6.13055
95.0,6.46804
0.0,7.04525
98.0,6.60572
95.0,8.49485
93.0,6.12355
73.0,6.11026
49.0,6.06149
50.0,5.94229
96.0,6.03364
83.0,6.12551
2.0,6.11545
48.0,6.05675
0.0,6.82365
99.0,6.1467
100.0,6.35608
4.0,6.07553
15.0,6.03188
100.0,6.84208
83.0,6.13345
98.0,6.1164
16.0,6.09641
56.0,6.2911
81.0,6.13352
67.0,6.40612
78.0,6.23989
54.0,5.92424
89.0,6.47101
98.0,6.05969
45.0,6.10423
12.0,6.06671
16.0,6.18702
62.0,6.73371
0.0,6.67761
98.0,6.7508
65.0,6.1268
97.0,6.37988
68.0,6.15649
99.0,6.52825
97.0,6.83914
74.0,6.5773
85.0,5.94565
1.0,6.033
5.0,6.14914
53.0,6.05832
67.0,5.99137
84.0,6.25277
57.0,6.01327
91.0,6.07902
98.0,6.68183
48.0,6.11934
18.0,6.01134
2.0,5.82105
53.0,6.08412
82.0,6.29457
18.0,6.01567
96.0,7.66548
98.0,6.01807
99.0,6.47192
82.0,6.10097
66.0,7.45613
23.0,6.08483
77.0,6.76031
61.0,6.49726
79.0,6.39467
84.0,6.62966
0.0,6.06332
9.0,6.14346
82.0,6.77874
70.0,6.62469
57.0,5.9488
4.0,6.34823
13.0,6.06237
13.0,5.84516
20.0,6.10363
13.0,6.01437
53.0,6.06357
85.0,6.16447
0.0,6.10238
41.0,6.03953
4.0,5.8144
0.0,5.83539
9.0,6.0351
85.0,6.17878
19.0,6.20621
81.0,6.06909
96.0,6.97444
48.0,5.95868
72.0,7.39804
100.0,7.50336
